c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100
give,hang,person_2677,donner,accrocher,French,RV,fr,0.2330199480056763,0.2425334453582764,0.25801974534988403,0.2528209090232849,0.24412940442562106,0.23899483680725095,0.3953171372413635,0.35759231448173523,0.35196799039840704,0.35960400104522705,0.3712064623832703,0.3794826865196228,0.14564943313598633,0.1954176127910614,0.21449226140975952,0.22644466161727905,0.21610713005065918,0.2169000655412674
device,appliance,person_2677,dispositif,appareil,French,RN,fr,0.3272866308689117,0.29479777812957764,0.2577176094055176,0.22724932432174685,0.2307535409927368,0.22294914722442627,0.365437924861908,0.34575051069259644,0.3177120685577393,0.3052347302436829,0.31860753893852234,0.3093733787536621,0.25434643030166626,0.25049078464508057,0.24852314591407776,0.24558010697364807,0.24599991738796234,0.2454667091369629
e-mails,mails,person_2677,courriels,mails,French,RN,fr,0.6994645595550537,0.6754310131072998,0.6104522347450256,0.5589278936386108,0.5324679017066956,0.5087113380432129,0.8045637607574463,0.6894534826278687,0.5980134010314941,0.5499186515808105,0.5247492790222168,0.5084450244903564,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
actually,eventually,person_1034,réellement,finalement,French,RY,fr,0.3859083652496338,0.3687898516654968,0.37613195180892944,0.3640955686569214,0.3599157929420471,0.3590395152568817,0.6428980231285095,0.6314876675605774,0.6007778644561768,0.6101409196853638,0.59336918592453,0.5778250694274902,0.35615456104278564,0.33678755164146423,0.2951422929763794,0.2732512950897217,0.26473698019981384,0.2558790445327759
give,hang,person_2677,donner,accrocher,French,RV,fr,0.2330199480056763,0.2425334453582764,0.25801974534988403,0.2528209090232849,0.24412940442562106,0.23899483680725095,0.3953171372413635,0.35759231448173523,0.35196799039840704,0.35960400104522705,0.3712064623832703,0.3794826865196228,0.14564943313598633,0.1954176127910614,0.21449226140975952,0.22644466161727905,0.21610713005065918,0.2169000655412674
school,lessons,person_461,école,leçons,French,RN,fr,0.28164157271385193,0.2925131320953369,0.2768244743347168,0.2634555399417877,0.2576633095741272,0.2590516209602356,0.27237609028816223,0.2487970292568207,0.22401517629623413,0.21541693806648252,0.20432716608047485,0.19896286725997925,0.2061275988817215,0.2406938672065735,0.2492968887090683,0.242519348859787,0.23482894897460938,0.23006711900234222
price,pricing,person_1861,prix,tarification,French,RN,fr,0.5600440502166748,0.542930006980896,0.5017982721328735,0.4706739783287048,0.4587844014167786,0.4562613368034363,0.2945758104324341,0.30453193187713623,0.28658580780029297,0.2592387795448303,0.2478382289409637,0.2416725605726242,0.6437721252441406,0.5167139172554016,0.43397074937820435,0.4024881422519684,0.38710716366767883,0.3769994378089905
show,entertainment,person_1861,spectacle,divertissement,French,RN,fr,0.2535535395145416,0.23958677053451535,0.23095110058784485,0.22261503338813785,0.22124534845352173,0.2172095626592636,0.4456379413604736,0.4160719215869904,0.3852466940879822,0.3784885108470917,0.3627643585205078,0.350917249917984,0.16411665081977844,0.17908334732055664,0.18820461630821228,0.19079910218715668,0.19486141204833984,0.19891709089279175
when,where,person_1278,quand,où,French,RY,fr,0.4888811111450195,0.5306342840194702,0.4785252809524536,0.44854310154914856,0.43362829089164734,0.4197104275226593,0.38236725330352783,0.3616550266742706,0.3280720412731171,0.3045060932636261,0.29347294569015503,0.28710368275642395,0.4554677903652191,0.3960821032524109,0.37874317169189453,0.35581114888191223,0.3234684467315674,0.30150723457336426
stage,scene,person_1278,stade,scène,French,RN,fr,0.3020366132259369,0.2902931869029999,0.26792705059051514,0.25071054697036743,0.23896868526935575,0.2279070019721985,0.18827524781227112,0.180662214756012,0.17141488194465634,0.16739612817764282,0.16679054498672485,0.1673121154308319,0.17735815048217773,0.17191940546035767,0.1395827978849411,0.13851115107536316,0.13588902354240417,0.13682261109352112
get,take,person_1278,obtenir,prendre,French,RV,fr,0.4325936138629913,0.4712859988212586,0.4622259736061096,0.4083731770515442,0.38793325424194336,0.3799085319042206,0.3945011496543884,0.4003966450691223,0.3944887816905975,0.40064537525177,0.4045333862304688,0.40518754720687866,0.28119564056396484,0.3476933240890503,0.350021094083786,0.31850725412368774,0.3075275421142578,0.2955617308616638
get,have,person_1278,obtenir,ont,French,RV,fr,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.32797402143478394,0.3265656530857086,0.3099894523620605,0.2984730005264282,0.2947778403759003,0.2908606231212616,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
invited,offered,person_103,invité,offert,French,RV,fr,0.3280355930328369,0.309431791305542,0.3173626959323883,0.3322632312774658,0.3278452157974243,0.3244412839412689,0.37174612283706665,0.35772353410720825,0.3260210156440735,0.32474035024642944,0.32232701778411865,0.3166909217834473,0.21950224041938782,0.21893171966075897,0.22211933135986328,0.2294088751077652,0.23689043521881104,0.2273484617471695
wrote,spoke,person_103,écrit,parlé,French,RV,fr,0.3292737007141113,0.33485281467437744,0.2767814099788666,0.2629569172859192,0.24074646830558774,0.2361154556274414,0.2556573748588562,0.2381123900413513,0.21790619194507602,0.21787019073963165,0.20906415581703186,0.20474615693092346,0.27237752079963684,0.25571897625923157,0.2616678476333618,0.2595030665397644,0.25965091586112976,0.2523725628852844
things,points,person_103,choses,points,French,RN,fr,0.2323198467493057,0.2139984667301178,0.21265846490859985,0.19363024830818176,0.1839668154716492,0.17063765227794647,0.2412553429603577,0.21536481380462646,0.20505329966545105,0.195245161652565,0.20970985293388367,0.2102065533399582,0.09547010064125061,0.10082590579986572,0.11761253327131271,0.1225527971982956,0.13097187876701355,0.12906448543071747
disappointed,disappointing,person_103,déçu,décevant,French,RJ,fr,0.6284813284873962,0.612820565700531,0.5578376054763794,0.5257784724235535,0.5047580599784851,0.4818530678749085,0.5694368481636047,0.5612301826477051,0.5141803026199341,0.4785429239273071,0.4645041227340698,0.4519961178302765,0.46024852991104126,0.4648231267929077,0.4168736934661865,0.36902427673339844,0.35748863220214844,0.3463498651981354
invention,discover,person_2375,invention,découvrir,French,RN,fr,0.09883853793144226,0.09718836843967438,0.10272976756095886,0.09605711698532103,0.09325800091028214,0.0902378112077713,0.20205026865005493,0.20738393068313601,0.2083353102207184,0.20991584658622744,0.20553165674209595,0.20027783513069156,0.16357269883155823,0.16114871203899384,0.144497811794281,0.13178835809230804,0.13483087718486786,0.1377016007900238
have,drink,person_2375,ont,boire,French,RV,fr,0.15983441472053528,0.15401503443717954,0.14023269712924954,0.13164399564266205,0.13038688898086548,0.13007153570652008,0.1830532252788544,0.17430581152439115,0.1701594442129135,0.17629706859588626,0.17524029314517975,0.17433422803878784,0.07267574220895767,0.08186157047748566,0.08991660177707672,0.09195294976234436,0.0972680002450943,0.10012693703174591
really,purely,person_1353,vraiment,purement,French,RY,fr,0.2706576585769653,0.2846254110336304,0.27516523003578186,0.27098256349563604,0.27009940147399897,0.26515746116638184,0.3995562791824341,0.4408426284790039,0.4384517073631287,0.4174964725971222,0.4147492945194245,0.4019405245780945,0.2709071636199951,0.2799391448497772,0.25480878353118896,0.22804275155067444,0.2217269241809845,0.22404125332832336
had,made,person_1861,avait,fait,French,RV,fr,0.34791499376297,0.3596789836883545,0.3223679959774017,0.3376260995864868,0.3411260843276977,0.34216251969337463,0.4807652831077576,0.4595434069633484,0.4682024121284485,0.4628463685512543,0.4509527683258057,0.4434552192687988,0.208560973405838,0.20439651608467102,0.20517373085021973,0.2149295210838318,0.20976760983467102,0.20951297879219055
clothing,clothes,person_1742,vêtements,vêtements,French,RN,fr,0.7538630962371826,0.6983408331871033,0.6255598068237305,0.6017420887947083,0.5731667280197144,0.553666889667511,0.804641842842102,0.740848183631897,0.6800904870033264,0.6388894319534302,0.614643394947052,0.5971981883049011,0.7145088911056519,0.6430052518844604,0.5714072585105896,0.5328313112258911,0.5174434185028076,0.5076603889465332
had,found,person_1353,avait,trouvé,French,RV,fr,0.4212797284126282,0.3872370719909668,0.3704155683517456,0.3818793296813965,0.3807992935180664,0.3863708376884461,0.4871929287910461,0.4575049877166748,0.4301398396492005,0.4297562539577484,0.4279452562332153,0.41913461685180653,0.19349488615989685,0.19423364102840424,0.1888463944196701,0.18794840574264526,0.17939701676368713,0.17781327664852142
take,have,person_1353,prendre,ont,French,RV,fr,0.2963251769542694,0.32276058197021484,0.3460308313369751,0.3263068199157715,0.31278151273727417,0.29862454533576965,0.33825796842575073,0.3265458941459656,0.3158966302871704,0.3022397756576538,0.2959668636322021,0.2933492660522461,0.18698015809059143,0.17791450023651123,0.18811938166618347,0.17653411626815796,0.17712265253067017,0.1806522011756897
get,have,person_2739,obtenir,ont,French,RV,fr,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.32797402143478394,0.3265656530857086,0.3099894523620605,0.2984730005264282,0.2947778403759003,0.2908606231212616,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
campsite,camping,person_2666,camping,camping,French,RN,fr,0.6608662605285645,0.6459355354309082,0.5975369215011597,0.5604049563407898,0.5301544666290283,0.5058072209358215,0.7521036863327026,0.6955922842025757,0.6371023058891296,0.5972646474838257,0.5718718767166138,0.5511371493339539,0.6843708157539368,0.5998100638389587,0.5218409299850464,0.47715961933135986,0.4604746401309967,0.44901788234710693
especially,specially,person_2666,surtout,spécialement,French,RY,fr,0.3421987891197205,0.3366724848747253,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763,0.5168963670730591,0.4871719479560852,0.5006729364395142,0.4891881942749024,0.4769852757453919,0.470517635345459,0.15365742146968842,0.15379394590854645,0.1389886736869812,0.12332379817962646,0.1122138649225235,0.10656371712684631
living,life,person_2666,vécue,vie,French,RN,fr,0.41630685329437256,0.3947428166866303,0.3819601237773895,0.3654114007949829,0.3472645282745361,0.3309045433998108,0.3309953212738037,0.3125361204147339,0.2857831716537476,0.2713424563407898,0.27309828996658325,0.2717097997665405,0.3494494557380676,0.29387110471725464,0.26122188568115234,0.2611456513404846,0.2444683313369751,0.23616281151771545
space,place,person_969,espace,endroit,French,RN,fr,0.25821831822395325,0.2540113925933838,0.23827973008155826,0.21688324213027954,0.20617860555648804,0.200409471988678,0.3647062778472901,0.3554745316505432,0.3332846462726593,0.343650221824646,0.3414067029953003,0.33715420961380005,0.14841073751449585,0.12232400476932526,0.11317901313304901,0.1146918386220932,0.10629920661449432,0.10472036898136139
chance,possibility,person_969,chance,possibilité,French,RN,fr,0.4228183627128601,0.3844769895076752,0.3512769937515259,0.3355225622653961,0.3219529986381531,0.3103857040405273,0.4637898504734039,0.44776225090026855,0.4357512295246124,0.4051234722137451,0.3940256834030152,0.3922964036464691,0.3469693660736084,0.3069201111793518,0.29226160049438477,0.24541042745113373,0.22526296973228455,0.21719776093959808
park,let,person_969,garer,laisser,French,RV,fr,0.0455017015337944,0.060421034693717963,0.06297504901885986,0.041093230247497566,0.044738955795764916,0.04376910254359245,0.3095189929008484,0.28523463010787964,0.2904399037361145,0.279362291097641,0.28008443117141724,0.2750645577907562,0.1072394996881485,0.10308115929365158,0.08656656742095947,0.08205714076757431,0.08166635781526566,0.08450227975845337
countryside,nature,person_969,campagne,nature,French,RN,fr,0.2760891914367676,0.25682196021080017,0.2371642291545868,0.22757090628147125,0.2257753312587738,0.22410795092582705,0.246199369430542,0.2561445236206055,0.2606068253517151,0.26720985770225525,0.2650811970233917,0.2639924883842468,0.16541031002998352,0.1950220763683319,0.17786328494548798,0.16365981101989746,0.1637648493051529,0.16991743445396423
spoke,had,person_969,parlé,avait,French,RV,fr,0.3806751668453217,0.4022631049156189,0.36389198899269104,0.39780133962631226,0.3857083320617676,0.3886255025863648,0.483117938041687,0.4552981555461884,0.4364234209060669,0.4323134422302246,0.4254886209964752,0.4279456436634064,0.14547137916088104,0.1330084502696991,0.16712361574172974,0.1721624732017517,0.17710471153259277,0.17470191419124603
organise,offer,person_954,organiser,proposer,French,RV,fr,0.18961313366889954,0.1917671263217926,0.17471371591091156,0.16091299057006836,0.1552906036376953,0.157779723405838,0.5051678419113159,0.5121830701828003,0.5196579694747925,0.51610267162323,0.5113215446472168,0.5087987184524536,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
outdoor,outside,person_954,extérieur,extérieur,French,RJ,fr,0.2772226333618164,0.2501717209815979,0.24393470585346225,0.22838760912418365,0.2230215966701508,0.2126920521259308,0.7899033427238464,0.7137445211410522,0.6377396583557129,0.5902424454689026,0.5619783401489258,0.5404046773910522,0.22375833988189697,0.1934140920639038,0.17919188737869263,0.17886385321617126,0.18004941940307617,0.1808534860610962
provide,create,person_954,fournir,créer,French,RV,fr,0.38494738936424255,0.36772096157073975,0.3663269281387329,0.3795145153999329,0.3692577183246613,0.3532644510269165,0.4503766000270844,0.4913130700588226,0.4632524847984314,0.4655031561851502,0.4767455458641052,0.4730123281478882,0.3462905287742615,0.35121750831604004,0.37301015853881836,0.3582777976989746,0.331489622592926,0.3136504590511322
class,course,person_954,classe,sûr,French,RN,fr,0.2895529866218567,0.2688112556934357,0.24394795298576355,0.2296791672706604,0.21864786744117734,0.2085687518119812,0.1392989307641983,0.1318655014038086,0.14012056589126587,0.1568838357925415,0.16148892045021054,0.16565611958503726,0.22270150482654572,0.18320365250110626,0.1707705408334732,0.16170023381710052,0.15396234393119812,0.15372970700263977
take,have,person_954,prendre,ont,French,RV,fr,0.2963251769542694,0.32276058197021484,0.3460308313369751,0.3263068199157715,0.31278151273727417,0.29862454533576965,0.33825796842575073,0.3265458941459656,0.3158966302871704,0.3022397756576538,0.2959668636322021,0.2933492660522461,0.18698015809059143,0.17791450023651123,0.18811938166618347,0.17653411626815796,0.17712265253067017,0.1806522011756897
take,be,person_954,prendre,être,French,RV,fr,0.2674750685691833,0.2951961159706116,0.3081198632717133,0.2757866382598877,0.2560616135597229,0.24787165224552155,0.3795874118804932,0.3563372492790222,0.37413713335990906,0.3645267188549042,0.35985398292541504,0.3583953976631165,0.16272808611392975,0.16915476322174072,0.19660960137844086,0.1869877427816391,0.18545874953269958,0.18537312746047974
have,spend,person_1034,ont,passer,French,RV,fr,0.2353285551071167,0.24295812845230105,0.23780670762062076,0.2301512211561203,0.23065270483493805,0.2246394753456116,0.30257102847099304,0.2724875211715698,0.2748546600341797,0.260249137878418,0.26090294122695923,0.2585431635379791,0.07236409187316895,0.08432863652706146,0.07942891865968704,0.09056693315505981,0.1034284234046936,0.10897821187973022
deceitful,lying,person_1034,fourbe,mentir,French,RJ,fr,0.4120904803276062,0.3914874494075775,0.33081579208374023,0.3260341584682465,0.3115907907485962,0.29683569073677063,0.307730495929718,0.2895198464393616,0.2822729051113129,0.2744239270687103,0.2712249755859375,0.26458925008773804,0.25939714908599854,0.21619170904159546,0.19667910039424896,0.1865868866443634,0.18215200304985046,0.1812662035226822
