c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100
causing,standing,person_2377,verursacht,stehen,German,RV,de,0.1326606124639511,0.13431444764137268,0.13690926134586334,0.14375630021095276,0.15400320291519165,0.15347354114055634
become,come,person_1253,werden,kommen,German,RV,de,0.2748425006866455,0.2620731294155121,0.26134949922561646,0.25054797530174255,0.24537557363510132,0.24847319722175598
advert,notice,person_2021,anzeige,bekanntmachung,German,RN,de,0.18923452496528625,0.17950189113616943,0.17234788835048676,0.16639189422130585,0.1583990454673767,0.15401874482631683
dinner,diner,person_2376,abendessen,diner,German,RN,de,0.45844918489456177,0.4066811800003052,0.3981980085372925,0.38319361209869385,0.3789282441139221,0.37385106086730957
advertised,displayed,person_2376,beworben,angezeigt,German,RV,de,0.24456264078617096,0.2421577274799347,0.2302365005016327,0.23368465900421143,0.2249196171760559,0.22207264602184296
sense,point,person_2021,sinn,punkt,German,RN,de,0.32127195596694946,0.3194691836833954,0.3001273274421692,0.2834039032459259,0.27105316519737244,0.2599482536315918
promised,told,person_2020,versprochen,erzählte,German,RV,de,0.3952098786830902,0.37021559476852417,0.38633623719215393,0.3646683096885681,0.35337555408477783,0.3460696339607239
solve,correct,person_2020,lösen,beheben,German,RV,de,0.23847922682762146,0.23670294880867004,0.22327131032943726,0.20956990122795105,0.20538979768753052,0.20653054118156433
have,got,person_2020,haben,bekam,German,RV,de,0.5723373889923096,0.498341828584671,0.4386293888092041,0.4025784730911255,0.391876220703125,0.38664352893829346
prompt,early,person_2356,eingabeaufforderung,frühen,German,RJ,de,0.1096767783164978,0.1016116738319397,0.10595168173313141,0.11102274060249329,0.1015126034617424,0.09922213107347488
shared,had,person_2356,freigegebenen,hatte,German,RV,de,0.2531018555164337,0.24490635097026825,0.20593388378620148,0.2255166918039322,0.22704532742500305,0.22801709175109863
disappointments,disadvantages,person_2376,enttäuschungen,nachteile,German,RN,de,0.30630937218666077,0.28454655408859253,0.31835952401161194,0.3129817843437195,0.3069324493408203,0.30319568514823914
available,possible,person_1477,verfügbar,möglich,German,RJ,de,0.3027881383895874,0.2760935425758362,0.2553946375846863,0.24558025598526,0.24398723244667053,0.2405819594860077
actually,already,person_480,tatsächlich,bereits,German,RY,de,0.48946720361709595,0.4712448716163635,0.4637799859046936,0.4532797336578369,0.43903273344039917,0.42946964502334595
turned,got,person_480,gedreht,bekam,German,RV,de,0.46674007177352905,0.4839169383049011,0.45106661319732666,0.4603472352027893,0.44626832008361816,0.43407508730888367
worry,care,person_480,sorge,interessieren,German,RV,de,0.2915787100791931,0.29082173109054565,0.2711823582649231,0.2523520290851593,0.23316159844398499,0.2208375632762909
coming,getting,person_442,kommen,immer,German,RV,de,0.428974449634552,0.38604629039764404,0.3820338845252991,0.3730912208557129,0.354550302028656,0.3497808575630188
left,inherited,person_1934,gelassen,geerbt,German,RV,de,0.18905286490917206,0.16769298911094666,0.15523962676525116,0.15289998054504395,0.1542922705411911,0.1524495780467987
things,points,person_2376,dinge,punkte,German,RN,de,0.23231984674930573,0.2139984667301178,0.21265846490859985,0.19363024830818176,0.18396681547164917,0.17063765227794647
lower,smaller,person_480,niedriger,kleinere,German,RJ,de,0.3662228584289551,0.3117356598377228,0.2852640748023987,0.2815799117088318,0.2749912738800049,0.27695950865745544
lighting,light,person_754,beleuchtung,licht,German,RN,de,0.4776746332645416,0.43619996309280396,0.43369099497795105,0.4360116720199585,0.42922741174697876,0.4238748252391815
winner,first,person_333,gewinner,ersten,German,RN,de,0.23590463399887085,0.2359907031059265,0.229271799325943,0.21029987931251526,0.20110909640789032,0.19569985568523407
always,ever,person_2091,immer,jemals,German,RY,de,0.45847609639167786,0.4144957661628723,0.37618476152420044,0.36726489663124084,0.3555384874343872,0.3527856469154358
way,solution,person_403,weg,lösung,German,RN,de,0.26225316524505615,0.2665695250034332,0.24638304114341736,0.240766704082489,0.22364194691181183,0.21816712617874146
reasons,causes,person_403,gründe,ursachen,German,RN,de,0.29561394453048706,0.27964112162590027,0.25853610038757324,0.24243128299713135,0.23600779473781586,0.22861459851264954
behave,act,person_403,verhalten,handeln,German,RV,de,0.332541823387146,0.31573426723480225,0.304648756980896,0.3137218952178955,0.2946515381336212,0.2871147692203522
involves,is,person_904,beinhaltet,ist,German,RV,de,0.320561945438385,0.28814777731895447,0.2883669435977936,0.2764546871185303,0.268489271402359,0.26082995533943176
lunch,lunchtime,person_904,mittagessen,mittag,German,RN,de,0.6901342272758484,0.6371394395828247,0.5566849112510681,0.5231464505195618,0.49953049421310425,0.4829867482185364
sincerely,faithfully,person_1293,aufrichtig,treu,German,RY,de,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716
context,contest,person_403,kontext,wettbewerb,German,RN,de,0.05626779794692993,0.04351478070020676,0.04189121723175049,0.04083508625626564,0.042396798729896545,0.04377279430627823
without,never,person_1293,ohne,nie,German,RY,de,0.31814414262771606,0.3229246735572815,0.3011959195137024,0.2828610837459564,0.2824557423591614,0.2749733030796051
home,household,person_1293,startseite,haushalt,German,RN,de,0.2851766347885132,0.2534313201904297,0.2364838421344757,0.2289762943983078,0.2271922528743744,0.231094628572464
trip,part,person_1595,reise,teil,German,RN,de,0.18131080269813538,0.16641928255558014,0.16418513655662537,0.15610909461975098,0.1510148048400879,0.14785785973072052
sometime,sometimes,person_1595,irgendwann,manchmal,German,RY,de,0.23741957545280457,0.2273469865322113,0.20734506845474243,0.19785401225090027,0.19740471243858337,0.18549595773220062
sincerely,faithfully,person_2302,aufrichtig,treu,German,RY,de,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716
murder,murderer,person_2302,mord,mörder,German,RN,de,0.6118903160095215,0.6367449760437012,0.5794543027877808,0.5506492853164673,0.5264360904693604,0.518043041229248
entry,entrance,person_1811,eintrag,eingang,German,RN,de,0.3667818307876587,0.3201744258403778,0.2867204546928406,0.26373469829559326,0.2550523579120636,0.2443205565214157
leaving,living,person_1293,verlassen,leben,German,RV,de,0.20078803598880768,0.17294594645500183,0.18295231461524963,0.16903501749038696,0.1769249439239502,0.17826995253562927
equipment,facilities,person_1811,ausrüstung,ausstattung,German,RN,de,0.4601454734802246,0.422463059425354,0.40059971809387207,0.3857985734939575,0.3742715120315552,0.3584180474281311
went,was,person_2703,ging,war,German,RV,de,0.5267217755317688,0.536994457244873,0.4917770028114319,0.45946770906448364,0.4332193434238434,0.42118310928344727
sincerely,faithfully,person_2703,aufrichtig,treu,German,RY,de,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716
point,time,person_604,punkt,zeit,German,RN,de,0.3043612241744995,0.30335158109664917,0.27976739406585693,0.2638055682182312,0.25483131408691406,0.2478351593017578
quickly,quick,person_1596,schnell,schnelle,German,RY,de,0.3636987805366516,0.3389105796813965,0.3256222605705261,0.2985967993736267,0.29221558570861816,0.28260207176208496
well,good,person_1596,gut,gute,German,RJ,de,0.4195498824119568,0.38746416568756104,0.3695948123931885,0.36305034160614014,0.3603937327861786,0.35601431131362915
had,should,person_1596,hatte,sollten,German,RV,de,0.39788883924484253,0.38664424419403076,0.37353944778442383,0.33067888021469116,0.31650668382644653,0.3117842674255371
stuff,staff,person_1596,zeug,personal,German,RN,de,0.07736600190401077,0.07714606821537018,0.07467591762542725,0.0628364160656929,0.06428160518407822,0.060411445796489716
dinner,diner,person_1596,abendessen,diner,German,RN,de,0.45844918489456177,0.4066811800003052,0.3981980085372925,0.38319361209869385,0.3789282441139221,0.37385106086730957
fun,funny,person_2703,lustig,lustig,German,RJ,de,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656
play,do,person_2707,spielen,tun,German,RV,de,0.2136145532131195,0.20629507303237915,0.2001107633113861,0.19204223155975342,0.18653535842895508,0.17925682663917542
does,is,person_2707,tut,ist,German,RV,de,0.3409162163734436,0.3439808487892151,0.33262899518013,0.3150063157081604,0.30822131037712097,0.3092838525772095
faithfully,sincerely,person_2707,treu,aufrichtig,German,RY,de,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716
asked,told,person_2707,fragte,erzählte,German,RV,de,0.6625999808311462,0.6021276116371155,0.5539034605026245,0.5345126986503601,0.5091935396194458,0.4973931610584259
dinner,diner,person_2707,abendessen,diner,German,RN,de,0.45844918489456177,0.4066811800003052,0.3981980085372925,0.38319361209869385,0.3789282441139221,0.37385106086730957
went,visited,person_2707,ging,besucht,German,RV,de,0.39676347374916077,0.370555579662323,0.3760836720466614,0.38029465079307556,0.37943005561828613,0.3654627799987793
can,have,person_2703,können,haben,German,RV,de,0.531360387802124,0.5422527194023132,0.5239615440368652,0.5012158751487732,0.4806138873100281,0.45829278230667114
have,did,person_2707,haben,meinst,German,RV,de,0.43717890977859497,0.42107370495796204,0.4034363031387329,0.39129525423049927,0.38552701473236084,0.3769659399986267
bring,carry,person_604,bringen,tragen,German,RV,de,0.3276732265949249,0.29433539509773254,0.31006377935409546,0.28961384296417236,0.28165191411972046,0.2879140377044678
life,living,person_1811,leben,lebensunterhalt,German,RN,de,0.41630685329437256,0.39474281668663025,0.3819601237773895,0.3654114007949829,0.34726452827453613,0.3309045433998108
complicated,difficult,person_1811,kompliziert,schwierig,German,RJ,de,0.5239723920822144,0.5366803407669067,0.5023399591445923,0.4754650294780731,0.4568789601325989,0.44839128851890564
opportunity,possibility,person_3057,gelegenheit,möglichkeit,German,RN,de,0.32255256175994873,0.3143237829208374,0.28930938243865967,0.27906933426856995,0.2690611183643341,0.2599550485610962
way,possibility,person_3057,weg,möglichkeit,German,RN,de,0.2583627700805664,0.24939244985580444,0.22279125452041626,0.22378072142601013,0.22393903136253357,0.22605115175247192
end,need,person_3291,ende,notwendigkeit,German,RN,de,0.12964662909507751,0.11196882277727127,0.1370660662651062,0.13169565796852112,0.13633860647678375,0.13189637660980225
worry,bother,person_3291,sorge,mühe,German,RV,de,0.5228285789489746,0.5537780523300171,0.4822937250137329,0.45780834555625916,0.440971314907074,0.4272041916847229
building,house,person_3291,gebäude,haus,German,RN,de,0.43364107608795166,0.3907747268676758,0.3631250858306885,0.3477480411529541,0.3337920904159546,0.3333919942378998
clothes,cloth,person_3235,kleidung,tuch,German,RN,de,0.4133944511413574,0.3798574209213257,0.3703894019126892,0.35345256328582764,0.34438395500183105,0.3370886445045471
were,got,person_3057,waren,bekam,German,RV,de,0.4108365774154663,0.4086166024208069,0.38003331422805786,0.36105620861053467,0.352237731218338,0.3452623784542084
takes,gets,person_3220,dauert,ruft,German,RV,de,0.5744398832321167,0.5556455850601196,0.4929423928260803,0.46837347745895386,0.4572160243988037,0.44497495889663696
public,common,person_3220,öffentlichen,gemeinsamen,German,RJ,de,0.1735837161540985,0.16248388588428497,0.15044157207012177,0.1503155529499054,0.1471969187259674,0.14484944939613342
possibility,opportunity,person_3220,möglichkeit,gelegenheit,German,RN,de,0.32255256175994873,0.3143237829208374,0.28930938243865967,0.27906933426856995,0.2690611183643341,0.2599550485610962
so,then,person_3220,so,dann,German,RY,de,0.42064368724823,0.3844928741455078,0.3401181101799011,0.31777074933052063,0.31952589750289917,0.3157978951931
building,house,person_3155,gebäude,haus,German,RN,de,0.43364107608795166,0.3907747268676758,0.3631250858306885,0.3477480411529541,0.3337920904159546,0.3333919942378998
suggest,propose,person_3155,vorschlagen,vorschlagen,German,RV,de,0.45814549922943115,0.4477211833000183,0.44146233797073364,0.43303871154785156,0.40755903720855713,0.39472654461860657
achieve,reach,person_754,erreichen,erreichen,German,RV,de,0.4263079762458801,0.4076634645462036,0.365994393825531,0.3375852704048157,0.3295096158981323,0.3273170292377472
tent,rent,person_3220,zelt,mieten,German,RN,de,0.22745558619499207,0.18884103000164032,0.17943084239959717,0.16441422700881958,0.15872345864772797,0.15232272446155548
see,get,person_1811,sehen,bekommen,German,RV,de,0.44568049907684326,0.43064743280410767,0.4067246913909912,0.38498008251190186,0.37257570028305054,0.3666257858276367
historic,historical,person_3057,historischen,historischen,German,RJ,de,0.598773717880249,0.5041087865829468,0.4350101351737976,0.3880811333656311,0.3746005594730377,0.363187313079834
drawings,draws,person_2959,zeichnungen,ziehungen,German,RN,de,0.32802581787109375,0.2681329846382141,0.19565460085868835,0.16784462332725525,0.16454513370990753,0.1534689962863922
see,say,person_1811,sehen,sagen,German,RV,de,0.5447676181793213,0.4920961260795593,0.449660062789917,0.41916853189468384,0.41013044118881226,0.4084492027759552
live,stay,person_198,wohnen,bleiben,German,RV,de,0.2525222897529602,0.23368006944656372,0.22364382445812225,0.21116244792938232,0.19425436854362488,0.18748676776885986
will,can,person_198,wird,können,German,RV,de,0.6513598561286926,0.6332511901855469,0.5650200247764587,0.5293972492218018,0.49862754344940186,0.4802524447441101
walk,walking,person_3063,spaziergang,wenige,German,RN,de,0.6935629844665527,0.6038941740989685,0.5544907450675964,0.5192871689796448,0.4989220201969147,0.49154919385910034
enjoyable,funny,person_3063,angenehm,lustig,German,RJ,de,0.37773871421813965,0.3498827815055847,0.33777904510498047,0.32782697677612305,0.3220314383506775,0.3201368451118469
bring,tell,person_3063,bringen,sagen,German,RV,de,0.30975496768951416,0.33064621686935425,0.35436737537384033,0.3432338833808899,0.3136734962463379,0.30808305740356445
gives,shows,person_2959,gibt,zeigt,German,RV,de,0.30388838052749634,0.275177538394928,0.27245670557022095,0.26003724336624146,0.2589038014411926,0.2599298655986786
shows,telling,person_3063,zeigt,erzählen,German,RV,de,0.23420338332653046,0.20219892263412476,0.18350398540496826,0.1806005835533142,0.1893979012966156,0.18628661334514618
shows,send,person_3063,zeigt,senden,German,RV,de,0.11627239733934402,0.06927952915430069,0.06746794283390045,0.0699615627527237,0.06854791939258575,0.07213973253965378
certainly,surely,person_3064,sicherlich,sicherlich,German,RY,de,0.7802734375,0.7128777503967285,0.6411014795303345,0.6034579277038574,0.5761109590530396,0.5564550161361694
realized,thought,person_3064,realisiert,dachte,German,RV,de,0.6773973703384399,0.6237177848815918,0.5520451068878174,0.5218415260314941,0.5031283497810364,0.48782387375831604
quick,short,person_3064,schnelle,kurze,German,RJ,de,0.35291361808776855,0.34255319833755493,0.2991845905780792,0.28235924243927,0.272624671459198,0.2748643457889557
